Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category
Maldives,MDV,Fixed telephone subscriptions,IT.MLT.MAIN,,14005.0,2021,WDI,Uncategorized
Maldives,MDV,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,,16000000.0,2021,WDI,Uncategorized
Maldives,MDV,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,2021,WDI,Uncategorized
Maldives,MDV,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,2021,WDI,Uncategorized
Maldives,MDV,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,2021,WDI,Uncategorized
Maldives,MDV,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,,,2021,WDI,Uncategorized
Maldives,MDV,Mobile cellular subscriptions,IT.CEL.SETS,,706043.0,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,1509999.99046326,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,,100000.001490116,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,,1210000.03814697,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Czechia (current US$)",DC.DAC.CZEL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Estonia (current US$)",DC.DAC.ESTL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,,2319999.9332428,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,,129999.995231628,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,370000.004768372,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Hungary (current US$)",DC.DAC.HUNL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,,26219999.3133545,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,,19999.9995529652,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Lithuania (current US$)",DC.DAC.LTUL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,,39889999.2667139,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,,2240000.00953674,2021,WDI,Uncategorized
Maldives,MDV,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,,5769999.98092651,2021,WDI,Uncategorized
Maldives,MDV,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,-326268091.460271,2021,WDI,Uncategorized
Maldives,MDV,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,12037198928.88,2021,WDI,Uncategorized
Maldives,MDV,"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net ODA provided, total (constant 2021 US$)",DC.ODA.TOTL.KD,,,2021,WDI,Uncategorized
Maldives,MDV,"Net ODA provided, total (current US$)",DC.ODA.TOTL.CD,,,2021,WDI,Uncategorized
Maldives,MDV,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,217.783846801747,2021,WDI,Uncategorized
Maldives,MDV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,99.0,2021,WDI,Uncategorized
Maldives,MDV,"Patent applications, nonresidents",IP.PAT.NRES,,,2021,WDI,Uncategorized
Maldives,MDV,"Patent applications, residents",IP.PAT.RESD,,,2021,WDI,Uncategorized
Maldives,MDV,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,2021,WDI,Uncategorized
Maldives,MDV,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,,2021,WDI,Uncategorized
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,,0.534759700298309,2021,WDI,Uncategorized
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,,4.0,2021,WDI,Uncategorized
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,62.7358474731445,2021,WDI,Uncategorized
Maldives,MDV,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,,50.9433975219727,2021,WDI,Uncategorized
Maldives,MDV,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,,81.6037750244141,2021,WDI,Uncategorized
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,,0.251804053783417,2021,WDI,Uncategorized
Maldives,MDV,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,9927309.24708653,2021,WDI,Uncategorized
Maldives,MDV,Power outages in firms in a typical month (number),IC.ELC.OUTG,,,2021,WDI,Uncategorized
Maldives,MDV,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,,26.9,2021,WDI,Uncategorized
Maldives,MDV,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,,1.0,2021,WDI,Uncategorized
Maldives,MDV,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,,2.2,2021,WDI,Uncategorized
Maldives,MDV,Prosperity gap (average shortfall from a prosperity standard of $25/day),SI.SPR.PGAP,,,2021,WDI,Uncategorized
Maldives,MDV,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD,,,2021,WDI,Uncategorized
Maldives,MDV,Rail lines (total route-km),IS.RRS.TOTL.KM,,,2021,WDI,Uncategorized
Maldives,MDV,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,2021,WDI,Uncategorized
Maldives,MDV,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,2021,WDI,Uncategorized
Maldives,MDV,Regulatory Quality: Estimate,RQ.EST,,-0.613875865936279,2021,WDI,Uncategorized
Maldives,MDV,Regulatory Quality: Number of Sources,RQ.NO.SRC,,4.0,2021,WDI,Uncategorized
Maldives,MDV,Regulatory Quality: Percentile Rank,RQ.PER.RNK,,30.9523811340332,2021,WDI,Uncategorized
Maldives,MDV,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,,11.4285717010498,2021,WDI,Uncategorized
Maldives,MDV,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,,49.523811340332,2021,WDI,Uncategorized
Maldives,MDV,Regulatory Quality: Standard Error,RQ.STD.ERR,,0.325010359287262,2021,WDI,Uncategorized
Maldives,MDV,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,-178490951.849524,2021,WDI,Uncategorized
Maldives,MDV,Rule of Law: Estimate,RL.EST,,-0.114723898470402,2021,WDI,Uncategorized
Maldives,MDV,Rule of Law: Number of Sources,RL.NO.SRC,,5.0,2021,WDI,Uncategorized
Maldives,MDV,Rule of Law: Percentile Rank,RL.PER.RNK,,49.523811340332,2021,WDI,Uncategorized
Maldives,MDV,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,,25.7142848968506,2021,WDI,Uncategorized
Maldives,MDV,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,,65.7142868041992,2021,WDI,Uncategorized
Maldives,MDV,Rule of Law: Standard Error,RL.STD.ERR,,0.344388157129288,2021,WDI,Uncategorized
Maldives,MDV,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,2021,WDI,Uncategorized
Maldives,MDV,Scientific and technical journal articles,IP.JRN.ARTC.SC,,25.26,2021,WDI,Uncategorized
Maldives,MDV,Secure Internet servers,IT.NET.SECR,,641.0,2021,WDI,Uncategorized
Maldives,MDV,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,6833259148.51,2021,WDI,Uncategorized
Maldives,MDV,Surface area (sq. km),AG.SRF.TOTL.K2,,300.0,2021,WDI,Uncategorized
Maldives,MDV,Time required to obtain an operating license (days),IC.FRM.DURS,,,2021,WDI,Uncategorized
Maldives,MDV,Time to obtain an electrical connection (days),IC.ELC.DURS,,,2021,WDI,Uncategorized
Maldives,MDV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,805808189.424559,2021,WDI,Uncategorized
Maldives,MDV,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,805808189.424559,2021,WDI,Uncategorized
Maldives,MDV,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,,,2021,WDI,Uncategorized
Malta,MLT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,560.0,2021,WDI,Uncategorized
Malta,MLT,B-READY: Dispute Resolution Pillar 1: Quality of Regulations for Dispute Resolution,IC.BRE.DR.P1,,,2021,WDI,Uncategorized
Malta,MLT,B-READY: Dispute Resolution Pillar 3:  Ease of Resolving a Commercial Dispute,IC.BRE.DR.P3,,,2021,WDI,Uncategorized
Malta,MLT,B-READY: Pillar 1: Regulatory Framework,IC.BRE.P1.RF,,,2021,WDI,Uncategorized
Malta,MLT,Changes in inventories (constant LCU),NE.GDI.STKB.KN,,,2021,WDI,Uncategorized
Malta,MLT,Changes in inventories (current LCU),NE.GDI.STKB.CN,,115100000.0,2021,WDI,Uncategorized
Malta,MLT,Changes in inventories (current US$),NE.GDI.STKB.CD,,136133432.052741,2021,WDI,Uncategorized
Malta,MLT,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,189550204.037518,2021,WDI,Uncategorized
Malta,MLT,Compensation of employees (current LCU),GC.XPN.COMP.CN,,1729884638.91,2021,WDI,Uncategorized
Malta,MLT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,3075918.0,2021,WDI,Uncategorized
Malta,MLT,Control of Corruption: Estimate,CC.EST,,0.292902559041977,2021,WDI,Uncategorized
Malta,MLT,Control of Corruption: Number of Sources,CC.NO.SRC,,9.0,2021,WDI,Uncategorized
Malta,MLT,Control of Corruption: Percentile Rank,CC.PER.RNK,,62.8571434020996,2021,WDI,Uncategorized
Malta,MLT,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,,55.238094329834,2021,WDI,Uncategorized
Malta,MLT,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,,69.523811340332,2021,WDI,Uncategorized
Malta,MLT,Control of Corruption: Standard Error,CC.STD.ERR,,0.169625163078308,2021,WDI,Uncategorized
Malta,MLT,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,2021,WDI,Uncategorized
Malta,MLT,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,2021,WDI,Uncategorized
Malta,MLT,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,,0.845494,2021,WDI,Uncategorized
Malta,MLT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,7.49774164408311,2021,WDI,Uncategorized
Malta,MLT,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,,,2021,WDI,Uncategorized
Malta,MLT,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,,2021,WDI,Uncategorized
Malta,MLT,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,,,2021,WDI,Uncategorized
Malta,MLT,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,2021,WDI,Uncategorized
Malta,MLT,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,,,2021,WDI,Uncategorized
Malta,MLT,Fixed broadband subscriptions,IT.NET.BBND,,221000.0,2021,WDI,Uncategorized
Malta,MLT,Fixed telephone subscriptions,IT.MLT.MAIN,,258012.0,2021,WDI,Uncategorized
Malta,MLT,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,2021,WDI,Uncategorized
Malta,MLT,"Industrial design applications, resident, by count",IP.IDS.RSCT,,17.0,2021,WDI,Uncategorized
Malta,MLT,"Listed domestic companies, total",CM.MKT.LDOM.NO,,30.0,2021,WDI,Uncategorized
Malta,MLT,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,,,2021,WDI,Uncategorized
Malta,MLT,Mobile cellular subscriptions,IT.CEL.SETS,,649919.0,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Czechia (current US$)",DC.DAC.CZEL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Estonia (current US$)",DC.DAC.ESTL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Hungary (current US$)",DC.DAC.HUNL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Lithuania (current US$)",DC.DAC.LTUL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,339424015.099555,2021,WDI,Uncategorized
Malta,MLT,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,2021,WDI,Uncategorized
Malta,MLT,"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,,,2021,WDI,Uncategorized
Malta,MLT,"Net ODA provided, total (constant 2021 US$)",DC.ODA.TOTL.KD,,,2021,WDI,Uncategorized
Malta,MLT,"Net ODA provided, total (current US$)",DC.ODA.TOTL.CD,,,2021,WDI,Uncategorized
Malta,MLT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,2021,WDI,Uncategorized
Malta,MLT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,2021,WDI,Uncategorized
Malta,MLT,"Patent applications, nonresidents",IP.PAT.NRES,,5.0,2021,WDI,Uncategorized
Malta,MLT,"Patent applications, residents",IP.PAT.RESD,,5.0,2021,WDI,Uncategorized
Malta,MLT,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,96.7650527954102,2021,WDI,Uncategorized
Malta,MLT,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,96.3404998779297,2021,WDI,Uncategorized
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,,0.887514472007751,2021,WDI,Uncategorized
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,,6.0,2021,WDI,Uncategorized
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,77.8301849365234,2021,WDI,Uncategorized
Malta,MLT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,,61.3207550048828,2021,WDI,Uncategorized
Malta,MLT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,,94.3396224975586,2021,WDI,Uncategorized
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,,0.234710082411766,2021,WDI,Uncategorized
Malta,MLT,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,3608176196.03819,2021,WDI,Uncategorized
Malta,MLT,Power outages in firms in a typical month (number),IC.ELC.OUTG,,,2021,WDI,Uncategorized
Malta,MLT,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,,25.1,2021,WDI,Uncategorized
Malta,MLT,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,,0.5,2021,WDI,Uncategorized
Malta,MLT,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,,1.0,2021,WDI,Uncategorized
Malta,MLT,Prosperity gap (average shortfall from a prosperity standard of $25/day),SI.SPR.PGAP,,,2021,WDI,Uncategorized
Malta,MLT,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD,,9.75699996948242,2021,WDI,Uncategorized
Malta,MLT,Rail lines (total route-km),IS.RRS.TOTL.KM,,,2021,WDI,Uncategorized
Malta,MLT,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,2021,WDI,Uncategorized
Malta,MLT,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,2021,WDI,Uncategorized
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,,0.801096200942993,2021,WDI,Uncategorized
Malta,MLT,Regulatory Quality: Number of Sources,RQ.NO.SRC,,6.0,2021,WDI,Uncategorized
Malta,MLT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,,74.2857131958008,2021,WDI,Uncategorized
Malta,MLT,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,,64.7619018554688,2021,WDI,Uncategorized
Malta,MLT,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,,84.7619018554688,2021,WDI,Uncategorized
Malta,MLT,Regulatory Quality: Standard Error,RQ.STD.ERR,,0.250273466110229,2021,WDI,Uncategorized
Malta,MLT,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,-36650478.1452279,2021,WDI,Uncategorized
Malta,MLT,Rule of Law: Estimate,RL.EST,,0.835411548614502,2021,WDI,Uncategorized
Malta,MLT,Rule of Law: Number of Sources,RL.NO.SRC,,9.0,2021,WDI,Uncategorized
Malta,MLT,Rule of Law: Percentile Rank,RL.PER.RNK,,77.1428604125977,2021,WDI,Uncategorized
Malta,MLT,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,,68.5714263916016,2021,WDI,Uncategorized
Malta,MLT,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,,84.2857131958008,2021,WDI,Uncategorized
Malta,MLT,Rule of Law: Standard Error,RL.STD.ERR,,0.16571070253849,2021,WDI,Uncategorized
Malta,MLT,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,2021,WDI,Uncategorized
Malta,MLT,Scientific and technical journal articles,IP.JRN.ARTC.SC,,528.43,2021,WDI,Uncategorized
Malta,MLT,Secure Internet servers,IT.NET.SECR,,3205.0,2021,WDI,Uncategorized
Malta,MLT,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,2408600000.0,2021,WDI,Uncategorized
Malta,MLT,Surface area (sq. km),AG.SRF.TOTL.K2,,320.0,2021,WDI,Uncategorized
Malta,MLT,Time required to obtain an operating license (days),IC.FRM.DURS,,,2021,WDI,Uncategorized
Malta,MLT,Time to obtain an electrical connection (days),IC.ELC.DURS,,,2021,WDI,Uncategorized
Malta,MLT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,1149326794.25072,2021,WDI,Uncategorized
Malta,MLT,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,1143866494.25072,2021,WDI,Uncategorized
Malta,MLT,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,,,2021,WDI,Uncategorized
Mauritius,MUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,2041.0,2021,WDI,Uncategorized
Mauritius,MUS,B-READY: Dispute Resolution Pillar 1: Quality of Regulations for Dispute Resolution,IC.BRE.DR.P1,,,2021,WDI,Uncategorized
Mauritius,MUS,B-READY: Dispute Resolution Pillar 3:  Ease of Resolving a Commercial Dispute,IC.BRE.DR.P3,,,2021,WDI,Uncategorized
Mauritius,MUS,B-READY: Pillar 1: Regulatory Framework,IC.BRE.P1.RF,,,2021,WDI,Uncategorized
Mauritius,MUS,Changes in inventories (constant LCU),NE.GDI.STKB.KN,,,2021,WDI,Uncategorized
Mauritius,MUS,Changes in inventories (current LCU),NE.GDI.STKB.CN,,951000000.0,2021,WDI,Uncategorized
Mauritius,MUS,Changes in inventories (current US$),NE.GDI.STKB.CD,,22810058.6746185,2021,WDI,Uncategorized
Mauritius,MUS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,1777373.72680396,2021,WDI,Uncategorized
Mauritius,MUS,Compensation of employees (current LCU),GC.XPN.COMP.CN,,42422410000.0,2021,WDI,Uncategorized
Mauritius,MUS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,436398.0,2021,WDI,Uncategorized
Mauritius,MUS,Control of Corruption: Estimate,CC.EST,,0.442368149757385,2021,WDI,Uncategorized
Mauritius,MUS,Control of Corruption: Number of Sources,CC.NO.SRC,,9.0,2021,WDI,Uncategorized
Mauritius,MUS,Control of Corruption: Percentile Rank,CC.PER.RNK,,65.2380981445312,2021,WDI,Uncategorized
Mauritius,MUS,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,,58.5714302062988,2021,WDI,Uncategorized
Mauritius,MUS,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,,76.6666641235352,2021,WDI,Uncategorized
Mauritius,MUS,Control of Corruption: Standard Error,CC.STD.ERR,,0.180790886282921,2021,WDI,Uncategorized
Mauritius,MUS,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,2021,WDI,Uncategorized
Mauritius,MUS,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,2021,WDI,Uncategorized
Mauritius,MUS,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,,41.692133,2021,WDI,Uncategorized
Mauritius,MUS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,6.38368983957219,2021,WDI,Uncategorized
Mauritius,MUS,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,,,2021,WDI,Uncategorized
Mauritius,MUS,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,,2021,WDI,Uncategorized
Mauritius,MUS,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,,,2021,WDI,Uncategorized
Mauritius,MUS,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,2021,WDI,Uncategorized
Mauritius,MUS,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,,,2021,WDI,Uncategorized
Mauritius,MUS,Fixed broadband subscriptions,IT.NET.BBND,,329000.0,2021,WDI,Uncategorized
Mauritius,MUS,Fixed telephone subscriptions,IT.MLT.MAIN,,469100.0,2021,WDI,Uncategorized
Mauritius,MUS,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,,-8333334.0,2021,WDI,Uncategorized
Mauritius,MUS,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,3.0,2021,WDI,Uncategorized
Mauritius,MUS,"Industrial design applications, resident, by count",IP.IDS.RSCT,,24.0,2021,WDI,Uncategorized
Mauritius,MUS,"Listed domestic companies, total",CM.MKT.LDOM.NO,,91.0,2021,WDI,Uncategorized
