Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category
Malawi,MWI,B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision,IC.BRE.US.P3,,,2021,WDI,Statistical_Indicators
Malawi,MWI,B-READY: Utility Services: Overall Score,IC.BRE.US.OS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,"Compulsory education, duration (years)",SE.COM.DURS,,8.0,2021,WDI,Statistical_Indicators
Malawi,MWI,Consumer price index (2010 = 100),FP.CPI.TOTL,,496.827527221711,2021,WDI,Statistical_Indicators
Malawi,MWI,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,2.5,2021,WDI,Statistical_Indicators
Malawi,MWI,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,,134.07,2021,WDI,Statistical_Indicators
Malawi,MWI,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,,98.6,2021,WDI,Statistical_Indicators
Malawi,MWI,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,,93.1950217321,2021,WDI,Statistical_Indicators
Malawi,MWI,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,89.7528147504,2021,WDI,Statistical_Indicators
Malawi,MWI,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,142.95,2021,WDI,Statistical_Indicators
Malawi,MWI,Gini index,SI.POV.GINI,,,2021,WDI,Statistical_Indicators
Malawi,MWI,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,950080000.0,2021,WDI,Statistical_Indicators
Malawi,MWI,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,3.108333,2021,WDI,Statistical_Indicators
Malawi,MWI,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,117.3,2021,WDI,Statistical_Indicators
Malawi,MWI,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,140.915646246,2021,WDI,Statistical_Indicators
Malawi,MWI,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,,122.7323636546,2021,WDI,Statistical_Indicators
Malawi,MWI,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,,90.4366607078,2021,WDI,Statistical_Indicators
Malawi,MWI,Net migration,SM.POP.NETM,,-2666.0,2021,WDI,Statistical_Indicators
Malawi,MWI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,"Preprimary education, duration (years)",SE.PRE.DURS,,3.0,2021,WDI,Statistical_Indicators
Malawi,MWI,"Primary education, duration (years)",SE.PRM.DURS,,6.0,2021,WDI,Statistical_Indicators
Malawi,MWI,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,90.1868654235946,2021,WDI,Statistical_Indicators
Malawi,MWI,"Secondary education, duration (years)",SE.SEC.DURS,,6.0,2021,WDI,Statistical_Indicators
Malawi,MWI,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,,65.4558333333333,2021,WDI,Statistical_Indicators
Malawi,MWI,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,90.0,2021,WDI,Statistical_Indicators
Malawi,MWI,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,,63.3333333333333,2021,WDI,Statistical_Indicators
Malawi,MWI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,80.5875,2021,WDI,Statistical_Indicators
Malawi,MWI,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,,48.3583333333333,2021,WDI,Statistical_Indicators
Malawi,MWI,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,45.0,2021,WDI,Statistical_Indicators
Malawi,MWI,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,90140000.0,2021,WDI,Statistical_Indicators
Malawi,MWI,UHC service coverage index,SH.UHC.SRVS.CV.XD,,48.0,2021,WDI,Statistical_Indicators
Malawi,MWI,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,2021,WDI,Statistical_Indicators
Malawi,MWI,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,77.5,2021,WDI,Statistical_Indicators
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,,43.5789018280947,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,9.99108976843659,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,,33.5878120596581,2021,WDI,Statistical_Indicators
Malaysia,MYS,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,133000000.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Business Entry Pillar 3: Operational Efficiency of Business Entry,IC.BRE.BE.P3,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Business Entry: Overall Score,IC.BRE.BE.OS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Business Insolvency Pillar 2: Quality of Institutional and Operational Infrastructure for Judicial Insolvency Proceedings,IC.BRE.BI.P2,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Business Insolvency Pillar 3: Operational Efficiency of Resolving Judicial Insolvency Proceedings,IC.BRE.BI.P3,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Business Insolvency: Overall Score,IC.BRE.BI.OS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Business Location Pillar 3: Operational Efficiency of Establishing a Business Location,IC.BRE.BL.P3,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Business Location: Overall Score,IC.BRE.BL.OS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Dispute Resolution: Overall Score,IC.BRE.DR.OS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Labor Pillar 3: Operational Efficiency of Labor Regulations and Public Services in Practice,IC.BRE.LB.P3,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Labor: Overall Score,IC.BRE.LB.OS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Pillar 3: Operational Efficiency,IC.BRE.P3.OE,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Taxation Pillar 3: Operational Efficiency of Tax Systems in Practice,IC.BRE.TX.P3,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Taxation: Overall Score,IC.BRE.TX.OS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision,IC.BRE.US.P3,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,B-READY: Utility Services: Overall Score,IC.BRE.US.OS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Compulsory education, duration (years)",SE.COM.DURS,,6.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,Consumer price index (2010 = 100),FP.CPI.TOTL,,123.05449091818,2021,WDI,Statistical_Indicators
Malaysia,MYS,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,,97.74,2021,WDI,Statistical_Indicators
Malaysia,MYS,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,,109.1,2021,WDI,Statistical_Indicators
Malaysia,MYS,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,,149.5502915342,2021,WDI,Statistical_Indicators
Malaysia,MYS,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,137.1148131556,2021,WDI,Statistical_Indicators
Malaysia,MYS,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,102.8,2021,WDI,Statistical_Indicators
Malaysia,MYS,Gini index,SI.POV.GINI,,40.7,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,61180000.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,103.9,2021,WDI,Statistical_Indicators
Malaysia,MYS,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,135.2381517388,2021,WDI,Statistical_Indicators
Malaysia,MYS,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,,130.1264207336,2021,WDI,Statistical_Indicators
Malaysia,MYS,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,98.6806336759,2021,WDI,Statistical_Indicators
Malaysia,MYS,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,,104.9467865384,2021,WDI,Statistical_Indicators
Malaysia,MYS,Net migration,SM.POP.NETM,,188506.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,2.09333898408528,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Preprimary education, duration (years)",SE.PRE.DURS,,2.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Primary education, duration (years)",SE.PRM.DURS,,6.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,83.2832214894396,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Secondary education, duration (years)",SE.SEC.DURS,,6.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,,74.75625,2021,WDI,Statistical_Indicators
Malaysia,MYS,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,80.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,,84.2666666666667,2021,WDI,Statistical_Indicators
Malaysia,MYS,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,85.08125,2021,WDI,Statistical_Indicators
Malaysia,MYS,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,,69.4333333333333,2021,WDI,Statistical_Indicators
Malaysia,MYS,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,55.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,43640000.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,UHC service coverage index,SH.UHC.SRVS.CV.XD,,76.0,2021,WDI,Statistical_Indicators
Malaysia,MYS,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,2021,WDI,Statistical_Indicators
Malaysia,MYS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,50.0,2021,WDI,Statistical_Indicators
Maldives,MDV,Age dependency ratio (% of working-age population),SP.POP.DPND,,32.7942534738749,2021,WDI,Statistical_Indicators
Maldives,MDV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,5.21602214635426,2021,WDI,Statistical_Indicators
Maldives,MDV,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,,27.5782313275206,2021,WDI,Statistical_Indicators
Maldives,MDV,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,2000000.0,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Business Entry Pillar 3: Operational Efficiency of Business Entry,IC.BRE.BE.P3,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Business Entry: Overall Score,IC.BRE.BE.OS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Business Insolvency Pillar 2: Quality of Institutional and Operational Infrastructure for Judicial Insolvency Proceedings,IC.BRE.BI.P2,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Business Insolvency Pillar 3: Operational Efficiency of Resolving Judicial Insolvency Proceedings,IC.BRE.BI.P3,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Business Insolvency: Overall Score,IC.BRE.BI.OS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Business Location Pillar 3: Operational Efficiency of Establishing a Business Location,IC.BRE.BL.P3,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Business Location: Overall Score,IC.BRE.BL.OS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Dispute Resolution: Overall Score,IC.BRE.DR.OS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Labor Pillar 3: Operational Efficiency of Labor Regulations and Public Services in Practice,IC.BRE.LB.P3,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Labor: Overall Score,IC.BRE.LB.OS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Pillar 3: Operational Efficiency,IC.BRE.P3.OE,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Taxation Pillar 3: Operational Efficiency of Tax Systems in Practice,IC.BRE.TX.P3,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Taxation: Overall Score,IC.BRE.TX.OS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision,IC.BRE.US.P3,,,2021,WDI,Statistical_Indicators
Maldives,MDV,B-READY: Utility Services: Overall Score,IC.BRE.US.OS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,"Compulsory education, duration (years)",SE.COM.DURS,,7.0,2021,WDI,Statistical_Indicators
Maldives,MDV,Consumer price index (2010 = 100),FP.CPI.TOTL,,135.424149976868,2021,WDI,Statistical_Indicators
Maldives,MDV,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,3.0,2021,WDI,Statistical_Indicators
Maldives,MDV,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,,94.11,2021,WDI,Statistical_Indicators
Maldives,MDV,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,,120.0,2021,WDI,Statistical_Indicators
Maldives,MDV,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,,119.0566404794,2021,WDI,Statistical_Indicators
Maldives,MDV,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,93.0786331723,2021,WDI,Statistical_Indicators
Maldives,MDV,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,94.83,2021,WDI,Statistical_Indicators
Maldives,MDV,Gini index,SI.POV.GINI,,,2021,WDI,Statistical_Indicators
Maldives,MDV,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,88890000.0,2021,WDI,Statistical_Indicators
Maldives,MDV,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,3.208333,2021,WDI,Statistical_Indicators
Maldives,MDV,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,116.9,2021,WDI,Statistical_Indicators
Maldives,MDV,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,135.7367961205,2021,WDI,Statistical_Indicators
Maldives,MDV,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,,110.7050763801,2021,WDI,Statistical_Indicators
Maldives,MDV,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,7.3078393345,2021,WDI,Statistical_Indicators
Maldives,MDV,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,,104.3214387091,2021,WDI,Statistical_Indicators
Maldives,MDV,Net migration,SM.POP.NETM,,9412.0,2021,WDI,Statistical_Indicators
Maldives,MDV,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,3.58896471371505,2021,WDI,Statistical_Indicators
Maldives,MDV,"Preprimary education, duration (years)",SE.PRE.DURS,,3.0,2021,WDI,Statistical_Indicators
Maldives,MDV,"Primary education, duration (years)",SE.PRM.DURS,,7.0,2021,WDI,Statistical_Indicators
Maldives,MDV,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,2021,WDI,Statistical_Indicators
Maldives,MDV,"Secondary education, duration (years)",SE.SEC.DURS,,5.0,2021,WDI,Statistical_Indicators
Maldives,MDV,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,,63.22875,2021,WDI,Statistical_Indicators
Maldives,MDV,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,70.0,2021,WDI,Statistical_Indicators
Maldives,MDV,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,,67.7333333333333,2021,WDI,Statistical_Indicators
Maldives,MDV,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,82.51875,2021,WDI,Statistical_Indicators
Maldives,MDV,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,,60.8916666666667,2021,WDI,Statistical_Indicators
Maldives,MDV,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,35.0,2021,WDI,Statistical_Indicators
Maldives,MDV,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,6200000.0,2021,WDI,Statistical_Indicators
Maldives,MDV,UHC service coverage index,SH.UHC.SRVS.CV.XD,,61.0,2021,WDI,Statistical_Indicators
Maldives,MDV,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,2021,WDI,Statistical_Indicators
Maldives,MDV,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,73.75,2021,WDI,Statistical_Indicators
Malta,MLT,Age dependency ratio (% of working-age population),SP.POP.DPND,,47.0552702254313,2021,WDI,Statistical_Indicators
Malta,MLT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,27.6053350273529,2021,WDI,Statistical_Indicators
Malta,MLT,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,,19.4499351980783,2021,WDI,Statistical_Indicators
Malta,MLT,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,2021,WDI,Statistical_Indicators
Malta,MLT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Business Entry Pillar 3: Operational Efficiency of Business Entry,IC.BRE.BE.P3,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Business Entry: Overall Score,IC.BRE.BE.OS,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Business Insolvency Pillar 2: Quality of Institutional and Operational Infrastructure for Judicial Insolvency Proceedings,IC.BRE.BI.P2,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Business Insolvency Pillar 3: Operational Efficiency of Resolving Judicial Insolvency Proceedings,IC.BRE.BI.P3,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Business Insolvency: Overall Score,IC.BRE.BI.OS,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Business Location Pillar 3: Operational Efficiency of Establishing a Business Location,IC.BRE.BL.P3,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Business Location: Overall Score,IC.BRE.BL.OS,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Dispute Resolution: Overall Score,IC.BRE.DR.OS,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Labor Pillar 3: Operational Efficiency of Labor Regulations and Public Services in Practice,IC.BRE.LB.P3,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Labor: Overall Score,IC.BRE.LB.OS,,,2021,WDI,Statistical_Indicators
Malta,MLT,B-READY: Pillar 3: Operational Efficiency,IC.BRE.P3.OE,,,2021,WDI,Statistical_Indicators
